lat,lng
-898320.0662591744,-3885181.006684681
-899313.5635095208,-3883556.8489554655
-906495.8351716392,-3884198.449020054
-909694.841099211,-3885564.7102265786
-906021.3680239519,-3889767.096238539
-896886.8042422489,-3884604.628847513
-904123.4807229888,-3883065.0311293863
-899711.6771540238,-3881953.0721772877
-897990.2235282114,-3882669.28646792
-899474.2937138834,-3883090.0623601386
-899540.89100737,-3885386.190463591
-900084.2701147019,-3883898.768627566
-898765.8711652147,-3883241.9998825137
-898147.8120974273,-3884319.7753614844
-898048.1794399498,-3883265.753649805
-898177.9055991933,-3883871.4639782957
-899604.9759581445,-3882526.1958309985
-898265.304564739,-3882087.915885764
-898892.1626666335,-3883904.29305181
-895454.3286221012,-3882764.521280667
-898675.6994579855,-3882140.2699913573
-898685.8802479549,-3882184.9758926956
-900307.5255666624,-3884245.6786632277
-900508.9341816552,-3882040.7068547895
-895277.7473321955,-3888635.143239792
-898427.8187465855,-3882333.014825811
-899793.7889319331,-3882579.5659835646
-903868.3773796022,-3883043.251314995
-898579.5256004027,-3882141.67326014
-899620.3953459483,-3882859.995476415
-909136.0000223578,-3885327.092508909
-904919.5110222579,-3887671.5370987607
-905390.88280382,-3887015.131003484
-905355.9751871583,-3887954.5987751116
-899085.0184380705,-3884397.9395679706
-898495.985574493,-3883964.160397698
-900161.0339806326,-3884782.9306995277
-898644.4378048363,-3883072.9827743582
-898828.4811254543,-3882827.889195413
-910304.5864126394,-3885843.249078291
-905140.3226935761,-3883469.677409863
-893364.9706893131,-3885496.4682672657
-898271.634639872,-3884179.626320922
-900670.7069108351,-3884127.0416428805
-905385.7309102685,-3887771.9117191345
-899227.3671962295,-3882587.0758331064
-899917.5046744298,-3884827.8956677685
-904491.1603200702,-3883175.979499213
-899222.1330568177,-3883108.094628619
-898628.0683819654,-3884083.112430386
-898939.689985387,-3882861.431534643
-899106.9023087263,-3884356.4495016597
-894005.8738867531,-3883815.8147274116
-900401.0365993475,-3884708.9706054204
-898711.8338991367,-3882239.390729553
-905472.5798220464,-3887017.3446111837
-899517.281481184,-3883682.994201084
-907200.6531323434,-3887033.6840405446
-898242.4899009041,-3883760.794202533
-905119.5208578529,-3883497.692902511
-899057.2421332825,-3883166.7757623503
-897904.1887624307,-3885417.141047862
-906123.9049010512,-3887993.288564122
-898822.5359231079,-3882837.7336485414
-899486.1380470428,-3884679.9797783154
-910164.4052973101,-3885784.614839918
-897733.270578315,-3884816.819299712
-898819.3008213242,-3883835.295527005
-899304.3875345901,-3883562.865485449
-898877.9836623513,-3882240.9962921883
-900085.952353628,-3882911.3809194434
-898858.3696306514,-3885347.428038903
-906474.0303505932,-3888609.6073662187
-898263.0608974192,-3884171.6118328115
-896781.9379996955,-3884584.7362469365
-895798.9722820381,-3889392.135938218
-899517.3399558694,-3883888.9872121187
-899188.3110850864,-3882637.3032124937
-897984.9643261315,-3884242.4314987026
-900533.9347555842,-3881799.677355211
-900170.8517820751,-3884420.763352727
-898620.4332370324,-3883741.3699951614
-907565.9016076982,-3886811.8786503393
-897177.4984017255,-3884818.0494432375
-896966.739002845,-3884625.8276876886
-899750.7691806043,-3882657.0783011103
-898878.2317968832,-3882523.8911385075
-898621.0319479211,-3884090.227616256
-904110.9249710717,-3883063.917891112
-898932.6140719206,-3882192.936926888
-898390.90947803,-3885028.8633127813
-896905.7304590306,-3889842.7795151896
-904071.1961848913,-3883054.641259871
-898944.2851728057,-3884933.4700437333
-898674.8067326052,-3883139.4222491556
-898651.1550945665,-3884170.0273393923
-898580.9890941232,-3883176.52735956
-898086.1524693528,-3883275.866088205
-898850.1658799043,-3882666.342562553
-898054.613971851,-3884302.38619993
-899809.7085374248,-3884788.4050177317
-900480.3846307677,-3884010.1274063233
-896885.8748146418,-3884701.296650936
-899637.1395933357,-3881956.7887863973
-905983.6479768982,-3883870.6131769186
-910395.4328944052,-3885874.7350261514
-897259.5969680783,-3884679.2279122774
-905533.1035972722,-3889031.5855991435
-899507.0497924419,-3882415.51902314
-905558.7724262812,-3887861.6364567094
-905857.3053785186,-3888030.37823919
-903270.0772295846,-3885631.898934612
-898840.0601050127,-3883696.4288823446
-898786.2602043005,-3883228.9662265796
-899998.7901138241,-3882808.387487125
-905531.2488537437,-3883691.9453340326
-899356.5627709549,-3883271.2820830373
-900113.5998799539,-3887898.433805234
-906864.4593337448,-3889475.068206511
-899357.4835030715,-3883729.720178704
-897069.3196476604,-3884595.4320381684
-898243.5382886141,-3885027.1740959166
-899111.5721330799,-3885241.206458448
-900316.8155875079,-3883180.617241099
-898106.3729915526,-3883267.0819004793
-900343.1525636602,-3884177.4164559604
-899498.2805558137,-3884687.994698478
-898563.075503344,-3884944.8389981426
-899865.361003748,-3885154.868988882
-895794.6609277498,-3882177.8517358885
-899286.9311483407,-3883382.037565067
-899939.4513100508,-3885051.34231223
-899823.8739631709,-3884808.998987352
-898287.7881113163,-3883882.6881091017
-897866.4289902784,-3883216.872731212
-898824.4038799015,-3882294.430236589
-900772.544055528,-3883883.752774774
-898028.4902466185,-3884281.001226073
-905972.5908544821,-3883871.16971197
-899552.8491468048,-3882966.8751766626
-898149.0225251222,-3883811.428859556
-899402.0150052758,-3883204.5460276944
-896769.6926557275,-3889863.987738359
-900105.285287349,-3885002.918256414
-898023.4287163877,-3883408.381071908
-905331.9223897118,-3888035.084460012
-905417.71619772,-3887995.7259517834
-898551.917803547,-3882312.374975481
-897328.007486865,-3884867.2668634797
-904416.949536105,-3883189.3378775893
-898488.4245351057,-3883513.6884699706
-899301.0631109613,-3884438.488204135
-900822.5093714675,-3881983.247739459
-897904.1887624307,-3885417.141047862
-899616.6062180338,-3883525.9255194087
-899188.3903446911,-3883151.3601837326
-898413.399425649,-3883388.8317281906
-898818.3172705303,-3883828.2227464775
-899092.3500069812,-3884285.149003061
-907075.8874355203,-3884533.4204717996
-899995.6659967715,-3885062.1399845365
-899200.7315299397,-3885085.106409527
-899375.2853660195,-3882732.806901208
-905848.3400178192,-3883802.522743484
-899534.8194815696,-3885401.887386231
-899179.8082208083,-3882772.3460082086
-906078.1013727536,-3883925.9018773125
-899602.8644623366,-3883201.7255923403
-905886.6359051374,-3890070.326678719
-900296.9488835228,-3882950.345401563
-902530.0737748407,-3886085.7095993296
-899087.7042023807,-3883602.2627944937
-898582.4841544518,-3882982.8389591766
-898501.5087728748,-3883978.8972198833
-898182.3610524237,-3884291.295955438
-899990.6924495142,-3883815.115351639
-904632.6484080973,-3883229.969447359
-899963.5297882281,-3881994.313931589
-895734.5218409176,-3882336.5344761205
-899122.709272201,-3885033.248830579
-905363.9254538153,-3887663.1932896795
-899050.6816092401,-3885003.6336430344
-907328.2169077765,-3887131.948799193
-905433.0484592032,-3883620.3297811504
-899159.2603297762,-3882831.658810824
-906494.3699027955,-3889747.642882672
-904413.5762561322,-3883132.193853531
-906720.5680604035,-3889798.794478678
-899695.8171893413,-3884947.814615755
-905953.2879792356,-3883879.333142177
-897901.3531206889,-3883980.5260319803
-897807.8395039893,-3885257.392258767
-898223.8493224792,-3882481.5288928165
-905027.8702986082,-3888147.064378555
-899862.5937211332,-3884175.6156242634
-898101.9617002093,-3883268.6318809115
-900063.3423189641,-3881912.577760459
-900771.9708009376,-3884584.562692566
-900775.2188325797,-3884651.3676382345
-899126.5451498334,-3884429.433081839
-905291.6426598729,-3887881.483833965
-898707.7246374354,-3883437.6485785325
-899956.161203572,-3884791.2968086083
-899984.2707999843,-3883515.858372467
-904244.9158622312,-3883104.3640178675
-897145.1135376465,-3884864.173183485
-898699.0881530117,-3884984.8461074396
-900368.2413702799,-3884187.656636605
-898791.2358728047,-3883092.9976419266
-898569.2789354058,-3883292.430812703
-900343.8318291702,-3883917.1848876025
-898931.0359868376,-3885375.6787720006
-895271.3330439093,-3888626.832010628
-904582.0499766106,-3883217.7243822576
-899634.5378166401,-3882027.3166410406
-898943.6810739615,-3882877.6059249234
-898445.3110072077,-3884915.013698703
-898989.1954060777,-3883802.7529741614
-907220.346656644,-3887049.675608427
-898111.2026951304,-3882002.396686493
-907255.2247376349,-3884622.7618887774
-898870.761125232,-3885223.938267908
-898238.8736236625,-3882088.8054739055
-898705.4423528382,-3882198.4462298364
-899919.8232039941,-3883044.3349463907
-898573.7774619737,-3883284.7888002945
-898642.1780846851,-3884547.3644827977
-900040.9757106996,-3884936.4598118705
-899557.1725174249,-3882962.4599171705
-898268.6080648883,-3884480.1986141065
-898416.2255373274,-3884208.119624188
-897267.5088379199,-3884795.040307606
-898632.8361875183,-3884806.825782174
-898982.2391724135,-3882891.918674915
-905257.8774966118,-3887270.8075094665
-899406.6812645345,-3881943.748186075
-899129.0511716906,-3883891.2436626256
-895789.1584308275,-3882405.522603897
-900150.8250615137,-3884231.2258369876
-898249.0210564256,-3884941.371958422
-898439.136769039,-3884176.8585254895
-905252.9541745093,-3887948.712696464
-906490.4002664824,-3884186.389416417
-906101.9181151502,-3890107.1497309725
-894019.0246178078,-3883792.233132013
-894512.580871512,-3885384.654304445
-898132.2234213438,-3883606.882712665
-899616.3390562318,-3881928.208049443
-898543.9485296179,-3884604.7937598987
-898266.2678078571,-3884266.3949638745
-899189.8987034708,-3884793.2371255504
-899651.9841735587,-3883568.4981569233
-903503.2860202837,-3888021.556876894
-898949.0739287789,-3883687.456742743
-898885.977476219,-3882749.9561201413
-900265.2816902482,-3884469.9280283162
-907705.2196109395,-3886920.645515847
-898277.310075551,-3884977.8527902546
-906025.4397884165,-3883909.5749331145
-899674.6807972494,-3885047.668709645
-895524.887242018,-3882742.0739116054
-898192.8528935463,-3884780.565463836
-899815.8918218333,-3885150.9729060763
-899975.140828868,-3883523.6234125546
-899055.0926227731,-3883122.151644066
-899215.3926801109,-3883449.6401846623
-895437.1438517937,-3882777.8931379737
-899576.3771362593,-3886738.717130003
-900592.4239118133,-3884122.0967808682
-893352.5159767547,-3885514.8430267842
-906117.8506762467,-3887993.7943501454
-899900.4066080609,-3882762.4976488897
-900796.6758210836,-3884280.2173090633
-898036.8462792847,-3885067.700976098
-895574.2194687738,-3882676.7648985856
-900070.7884868422,-3883328.9060982615
-895239.42311169,-3888624.914279336
-899359.6213907828,-3883269.276549188
-898458.5060893935,-3883350.233231246
-897884.9590221785,-3883214.256352272
-898887.8033913143,-3882211.918444129
-905259.1368319407,-3883547.6010762537
-898679.5388795036,-3884100.037083027
-900357.1278441704,-3881846.2980397944
-905761.0766731831,-3889422.1611991525
-905251.6407401717,-3883521.812110288
-897722.057616934,-3885226.56355543
-899631.1714793463,-3882844.878600578
-897832.5691361759,-3884882.908584293
-897815.9313613123,-3884527.40835901
-899821.8502425522,-3885150.5278682886
-905451.226702336,-3883652.4269309216
-899698.0328246751,-3883502.064263097
-904430.8171350111,-3883186.740449419
-899349.0976815482,-3883068.3122632937
-897457.19345556,-3884795.8391930987
-899448.3701272211,-3882761.76815565
-898355.4795590527,-3887541.417306991
-899860.751251262,-3884787.9598991675
-898309.1456242935,-3885125.4208851177
-898915.1525273374,-3883769.091412188
-898980.7110752688,-3882121.4666114957
-906110.5229006073,-3883932.2099038213
-899719.7575014968,-3881976.647874099
-898931.5313097008,-3884617.3593485053
-900745.819608503,-3884122.6970021166
-898379.6924385588,-3887565.9464159915
-906933.8844589241,-3891237.12109603
-898708.5083479781,-3883835.797083061
-899706.835346037,-3882540.9762298763
-898575.2539765077,-3883420.1793658803
-900263.8881557023,-3883320.142743535
-899027.679560507,-3884259.740439069
-899422.0369429144,-3883173.8372703856
-898469.0075349292,-3885281.658012433
-898235.1479674563,-3883115.7002312546
-900080.1009607948,-3885058.6889049616
-893943.0850213213,-3883926.961693306
-906377.236212291,-3888353.2136362917
-898864.7465817048,-3882802.523310211
-900354.0480914955,-3881861.5620422345
-906543.3504258838,-3888493.961257577
-898709.7657719117,-3882864.268564331
-898585.8808389868,-3883168.911664179
-899584.908585443,-3886723.830037013
-899553.3701498728,-3884704.359420368
-900456.62602702,-3883456.8244172498
-900038.9779213773,-3883460.65975244
-894535.0429858355,-3885403.5699248794
-905502.0807796774,-3887750.3599710907
-898106.7396455873,-3883400.9568591076
-898406.0203560814,-3887543.0937976968
-898160.7453908777,-3884305.165038369
-905171.0569028623,-3883517.544849466
-895684.9766648163,-3882474.71569413
-905235.8986979678,-3883517.915928999
-905802.0505249931,-3883813.654711772
-905897.264419401,-3889818.208966715
-898062.7409748024,-3882372.7526553534
-899471.8171215993,-3881895.591867296
-897763.2620474542,-3883228.013322697
-898810.1694678427,-3882295.3751798715
-900114.4382977847,-3883827.919434566
-900281.3283508982,-3884560.5898831245
-900247.3916879863,-3881921.868719939
-900055.9667085183,-3881958.387424759
-899190.3690960292,-3885127.4682591436
-898609.0340457644,-3883127.98383353
-898842.3882053214,-3883021.5387022756
-897781.3980627247,-3884522.2009732374
-899629.595745498,-3883136.21264516
-905543.805004009,-3883653.911210316
-899157.3030633437,-3883498.5763664697
-899467.3119572053,-3881901.0970776305
-899364.8984284189,-3882742.3454267504
-898580.5059268555,-3882966.643603164
-896637.1102673031,-3887859.969697096
-898956.2061893127,-3884651.2987456718
-898686.2179035613,-3882202.7875409923
-900866.7638340842,-3882009.499295869
-900185.3595124198,-3887953.333435605
-899206.7972981855,-3883270.8454848714
-907475.8311668126,-3888914.940277614
-899163.6647931997,-3884320.223325069
-900478.1183394344,-3883445.8192413603
-899626.2152400983,-3884115.851792311
-900328.7022488209,-3883537.4790137582
-898869.9478605777,-3885180.515396576
-899002.3174850597,-3884276.9540536916
-899017.2171847554,-3883030.2111797007
-900048.4441377685,-3884051.1745696897
-899762.3884801683,-3883667.92439661
-900373.196333766,-3881841.2170702955
-901282.6401727214,-3884770.439350109
-907000.3603402674,-3887485.8770287894
-900036.9402980575,-3884107.119033275
-899931.5964763929,-3882916.7386929863
-900168.050287798,-3881908.8729104996
-899335.9979708613,-3883759.914549572
-897964.6868560627,-3883260.403118714
-906926.4813002305,-3884453.0325557482
-899488.9071287515,-3882047.0295899757
-900078.465160604,-3881921.7847883278
-898431.802725851,-3885019.499756171
-900760.9064336853,-3884608.754526191
-899127.0437226765,-3882168.39003592
-898062.0306758621,-3883489.5648715473
-898360.6233596621,-3887560.7815531106
-899408.8047938275,-3884566.4598743157
-898221.5746094529,-3883716.6753080008
-899067.5360556501,-3884659.385592594
-905378.1728469919,-3887458.548152068
-899424.3222960858,-3881966.729737231
-896881.2079678789,-3884533.022839087
-899198.1750721672,-3883452.314535471
-907149.1493709206,-3884578.9761641566
-899861.7495257151,-3883466.755407035
-905568.3551551737,-3883694.171740056
-905186.2329034293,-3887924.4879945833
-899238.5080025,-3883083.935141361
-899221.9838582712,-3884452.086973707
-898423.9349879946,-3884000.99917122
-897857.2802046448,-3883217.5549112405
-898391.6524246118,-3885148.4669448934
-899919.946119154,-3881982.825092132
-898159.5639288472,-3884002.907199323
-899827.2770853455,-3883030.394021657
-900029.0526309123,-3884129.7833725847
-899242.1967659406,-3883822.089458195
-898801.490536914,-3884196.7943888595
-906901.7658995944,-3884441.4965534243
-899062.1826810671,-3884397.675974747
-898248.3984828165,-3883107.6828173255
-903867.493472892,-3883050.373995306
-899827.3238674859,-3881944.2410986014
-898506.3240759673,-3882280.8650511936
-899704.6999898414,-3885374.1685228143
-898554.0065665739,-3884186.7990693804
-898009.1396071033,-3883315.682424442
-899258.1130104321,-3884986.41519727
-898326.6266000969,-3883385.627941505
-899860.5776291091,-3884789.985102442
-899459.9577770989,-3881896.988575191
-906673.982642759,-3889865.7741290336
-899571.0089721105,-3882777.149241472
-899104.2689536745,-3884411.1549661974
-898861.660091459,-3882810.5872912677
-905969.0301966124,-3883884.899144322
-897949.4765766296,-3883498.350546772
-899578.3859074757,-3883219.7894551214
-901283.2825096694,-3884795.7498829314
-900692.6760484022,-3884422.879393199
-899717.6825406322,-3883429.450589037
-897306.3277214787,-3884876.7132307263
-904858.2807373517,-3883351.307710993
-905107.3395751959,-3883523.29630659
-898340.9070977126,-3884635.84502718
-907057.1293305221,-3887484.8864999185
-898800.5338529042,-3883325.911958824
-898865.8195621099,-3884976.527358554
-904022.4274210244,-3886312.866301101
-903965.8778598249,-3883024.5850508367
-899166.1695076725,-3885303.0536078634
-904094.6211221206,-3883060.5783270155
-905281.2824735706,-3887817.652637508
-905965.0946306942,-3883873.025097598
-899157.1036952964,-3884095.386323589
-904474.1068411766,-3883154.086688532
-898761.4333568886,-3883093.184543272
-898695.7323197131,-3883734.2723202505
-899276.7061824846,-3883395.1176841487
-898417.1805832434,-3884855.420551076
-899621.2609017156,-3882858.9307867214
-909686.2196380919,-3885557.103471847
-899337.3928985287,-3884551.5747531904
-899172.525317379,-3882933.533824028
-899622.115142041,-3882005.4334079213
-899438.5815241459,-3884955.05083345
-898374.8029393097,-3882368.1148454635
-898240.2828228654,-3884219.409521798
-898620.9581342428,-3884208.495680136
-899352.7294110645,-3885184.7644246104
-897963.8236222083,-3884417.0179433203
-905775.4444077901,-3884117.849986122
-898169.5918807266,-3884023.9505924694
-899667.1974821382,-3881954.524402101
-898520.9128469487,-3885049.6576113515
-898544.0965844401,-3883204.512045912
-899221.6624777782,-3882267.7566172155
-905937.9092065365,-3889913.8628937597
-899113.1954776142,-3884256.778295988
-904564.4342482534,-3883227.7430424932
-905316.867345661,-3888005.4882986415
-905828.4521427917,-3889320.4655960104
-899338.6574094057,-3883843.737291146
-905555.9937327632,-3888160.454818458
-900795.2352139375,-3884588.7601870145
-898277.4415925341,-3884977.9846620103
-900319.2675686835,-3883902.877421771
-909269.1349878338,-3887971.1920911176
-906334.3386613049,-3887874.8249515444
-899429.361754373,-3882369.321096256
-898868.1659598948,-3885344.0861087213
-899696.4396979739,-3882051.569204467
-899192.5757808369,-3883782.481069705
-900528.790423372,-3883604.904385675
-898479.0544430315,-3884372.6955130063
-898301.456863228,-3883063.496436388
-899858.8398352404,-3884806.5500491722
-898983.2063540651,-3882242.6456822217
-899530.7726025315,-3882425.649213918
-899886.7753197718,-3883132.340767844
-898574.9245172811,-3883051.0637286915
-899376.787627885,-3883512.709033
-898793.206130219,-3882864.1901856326
-898826.8883606042,-3884137.939604911
-899307.1272089063,-3883629.5225110413
-899527.6577657447,-3882980.241278527
-893938.4450417655,-3883935.088044325
-898727.2076020776,-3884456.813308085
-898010.4521750916,-3884149.7935525933
-905798.900518778,-3888038.6531735086
-903835.073501473,-3883052.9714516844
-905958.2388384283,-3888016.308216253
-899731.1382984315,-3883596.125038937
-898769.944266163,-3882907.1123216543
-898507.1294216886,-3885388.866273392
-905223.3426889366,-3883513.648666414
-899145.3360958807,-3883944.393892625
-899470.6733202053,-3883213.237802532
-899724.1495281018,-3884822.357602746
-898055.2335474313,-3884118.7683231747
-905920.3803603947,-3889660.928502714
-896396.354311871,-3882703.365493781
-908028.5091873483,-3888816.556334964
-905400.4424260721,-3887068.39470982
-900831.3918316177,-3884347.8741451157
-899637.014991668,-3884730.360579295
-900434.7323461632,-3882116.797292581
-899146.631980131,-3883542.8123850203
-898904.2348994486,-3883712.495160492
-900152.304718021,-3883956.5299548456
-905760.8211780926,-3883754.469852325
-899937.828390324,-3884828.999223215
-907708.7656867162,-3884783.2474559047
-893348.5903942747,-3885520.568229557
-899166.763900573,-3883650.0839631055
-899954.4778945846,-3883218.482059694
-905912.6205890902,-3883849.2769168625
-899386.9989254938,-3885246.517982258
-906159.0615954548,-3883974.882379418
-905725.9635720492,-3883764.303032631
-898574.9365117169,-3884018.9605274177
-898276.708598993,-3884888.993323782
-899507.0489229193,-3883916.203680581
-898354.0538075293,-3883741.7250649408
-898030.7768085927,-3884566.988115794
-900772.7338249956,-3884304.2494592685
-898365.20137597,-3884300.091841332
-900740.250318797,-3884595.874053422
-903822.705269269,-3883047.0344618997
-898706.277160471,-3884120.695236444
-900903.7741371237,-3884460.4815849615
-899278.9545370486,-3883348.678783423
-905551.9160260861,-3888169.520364099
-897832.8264969011,-3883219.528287789
-899402.4003766559,-3884573.2264759727
-906480.5554802314,-3889556.4464048934
-904900.8267003743,-3886097.2804202926
-905458.7229507746,-3883606.6004289817
-897298.571943314,-3882929.1582366545
-905189.6099212655,-3883522.183129738
-905421.0544994539,-3883630.5340947746
-899882.9595698836,-3882920.124647071
-906587.9462432538,-3888448.8811021894
-900741.5535899013,-3881940.3974925787
-898595.7624827103,-3887368.8317858754
-899754.1851861662,-3883968.367557484
-900033.318409462,-3881948.4762420524
-909984.2461263391,-3885705.557454726
-897882.2299223349,-3883277.7067374205
-898154.7922074294,-3885095.426735258
-898381.4595186119,-3883305.4130937946
-907349.2793467687,-3887142.8699037577
-899411.4812287242,-3881954.2458326393
-899038.9599389839,-3884010.1240659268
-898301.057018648,-3885116.2959617623
-900137.7077879946,-3884035.2257771567
-905884.0914935473,-3888897.7739643394
-905521.5037022862,-3883681.5555037498
-895749.7424073297,-3882362.16786825
-899358.9504112714,-3882316.0507370178
-899772.2092969448,-3883023.722247886
-900745.4157115594,-3884133.343519052
-895336.4917151693,-3888594.3452785728
-905097.5945761049,-3883491.0136478217
-893881.7962292255,-3884248.0400294447
-905220.531558247,-3883511.6078291372
-897782.3862203023,-3884528.2638737275
-898915.7606201904,-3883856.942879989
-906377.7436222156,-3887853.653322559
-906465.4748570108,-3884164.867651739
-899943.8450382412,-3883319.411405151
-899473.9536680283,-3882724.523407197
-905566.6684299601,-3883704.561607124
-898633.0397986745,-3882158.8159985472
-900979.4358908609,-3884667.192259625
-907106.4194015907,-3884553.7437568028
-897889.1341770565,-3883226.8234086055
-899278.1108114028,-3883092.194478261
-899221.0230544861,-3883128.284855634
-897850.0534746654,-3883240.4044937333
-907880.9511090416,-3888842.0430922178
-899248.8520391361,-3885010.6066130884
-898401.844389463,-3885081.420074396
-904178.2014450101,-3883090.26356446
-900605.6559471388,-3881842.329049481
-898321.2761706815,-3885139.6131326724
-900110.1356961441,-3882981.5816526297
-898518.9366904561,-3885037.531617655
-899368.4542020988,-3884528.346983645
-899122.2055955719,-3882437.9949072218
-898521.6261257153,-3882204.011631841
-905272.8174093207,-3883531.830820705
-905129.640604322,-3883488.0451920955
-905503.1380299873,-3883670.423589073
-898178.1808111549,-3883837.0956616723
-898332.3948793907,-3884317.79056596
-899367.5038898637,-3883541.949710298
-899755.8547529317,-3884780.9468499385
-898869.4234117608,-3885292.594858403
-900089.0938928752,-3884398.944197034
-897663.9167382697,-3884665.4379904275
-899207.1815613597,-3883044.4110511607
-895309.7887962224,-3882802.698256759
-899259.5441616528,-3883369.794967688
-898022.8415862313,-3883453.4782968555
-899284.0196205628,-3882254.113297004
-900026.1781794617,-3884614.591171514
-906517.0124765362,-3884208.6533362367
-898351.148530637,-3887547.4080844526
-898438.1117132577,-3884429.7395400107
-899792.9559465852,-3884808.109119486
-898531.1678180819,-3885247.6138864066
-897161.3575832599,-3884868.835749286
-898764.4266163249,-3883423.052570531
-898084.3263031319,-3884513.496421012
-898515.3201618247,-3883118.575008103
-897960.7979872233,-3884411.9553847183
-899069.9607781692,-3883702.1476246207
-898420.6573540152,-3882343.079738477
-903270.0347266634,-3885629.376858492
-898863.0110212717,-3882259.1876467145
-899219.8027035123,-3883443.9430041173
-898759.9241781146,-3884433.3375239847
-899944.6055052201,-3883343.1537081623
-899456.9817976446,-3883097.0515661626
-899407.9101337367,-3881915.124930657
-899679.0818623444,-3883424.2248233077
-899478.713996915,-3883670.700064825
-899908.3085499918,-3884806.8843128514
-905829.9741202721,-3883801.4095710353
-899237.4615944463,-3882989.605090148
-906119.8539689429,-3889308.775610614
-900158.3736574407,-3883557.886773627
-904134.9120745058,-3883070.225958987
-898522.0123494735,-3883365.702107094
-905277.3389220021,-3887250.591848461
-905402.6696047683,-3887463.4737482327
-898423.7298492931,-3882338.0449689715
-905820.6898697899,-3889674.550258531
-899472.6465878045,-3885358.0267130565
-905517.3808514453,-3883678.58704798
-898036.0682854545,-3882646.2713634777
-898825.2023050819,-3883877.7322122203
-905544.2369269227,-3887773.346886201
-906014.6159782589,-3888021.0103994776
-899774.1769338818,-3883646.319323913
-900163.5230881283,-3883948.503266748
-905556.2042643538,-3888210.33175081
-905334.5689299181,-3886927.285460854
-905985.9943224821,-3889663.6450851737
-897904.1887624307,-3885417.141047862
-896920.4633694986,-3886984.4010997936
-899147.8461163857,-3882849.962189933
-898350.8066297036,-3883161.667221279
-906875.7157972241,-3884423.4999202737
-898861.8081871321,-3884747.2959632506
-899267.2380162143,-3883383.4335504714
-909601.317184992,-3885517.028447356
-898320.7174264889,-3883364.256130998
-910423.5467727619,-3885881.0431498443
-900473.9202079519,-3884209.8951049875
-898056.9759794552,-3884541.6128730774
-906633.3939651573,-3884274.3318808163
-899905.2934529445,-3884830.868635437
-900801.5477414733,-3884698.170426163
-899153.4575482196,-3883236.9272848624
-899406.7425631157,-3881947.032556658
-899762.2632320513,-3885069.5983936936
-899080.190313005,-3884996.701526569
-906857.0804810198,-3889813.6823759503
-905138.1973868709,-3888069.803146806
-900421.4507068704,-3883968.4427573103
-895209.5639713319,-3882804.203956387
-901227.3898089618,-3884815.1803276665
-907080.6197827393,-3889186.578594853
-898507.4901255914,-3883974.0346731665
-900287.830982972,-3883318.319342166
-900202.5214627079,-3883852.9619713384
-899105.4770444853,-3884304.2429772094
-898686.5121605975,-3882220.090072485
-900390.0466890845,-3882104.842130304
-899662.7089942932,-3881951.4899842516
-905087.2874408681,-3883462.4416833827
-900538.8924306869,-3884119.4917497085
-896963.9632368583,-3886923.3943372257
-899680.7908242549,-3882014.8945194
-905339.7265381378,-3888034.1859900192
-904832.6065446463,-3883366.8924873946
-906649.4606352305,-3891186.7805430274
-898506.7904639598,-3885089.749818434
-899221.5615198817,-3883441.626685949
-897524.8029873554,-3889653.207947641
-899448.3621360597,-3883640.2678213622
-907036.7021417241,-3884515.153046384
-898916.5048779829,-3882193.7562306654
-898219.7033162464,-3884413.748658261
-897513.4294869634,-3889652.0057793255
-899622.6151806865,-3882856.8530012746
-895248.7921833225,-3882804.159478329
-899982.5320968293,-3884833.24460875
-898688.8469206769,-3883254.0901689683
-906003.8875878036,-3888827.4706549365
-900050.5734176425,-3884788.5865783524
-899219.1703278751,-3883446.932339548
-899557.1623687992,-3882964.650675078
-899890.6711982249,-3881984.0422140844
-899652.9821777956,-3885009.3741438957
-899542.127961198,-3882432.7734635603
-898323.2358688386,-3883360.359941578
-901000.8074716505,-3884439.1716596466
-898301.057018648,-3885116.2959617623
-898546.4120358955,-3884652.4481899887
-898111.8392248693,-3884498.476929608
-899848.7731668475,-3883436.1100656963
-897203.7583049729,-3889713.0106608006
-898472.0449017534,-3884631.3998945984
-899322.5103838539,-3883351.5106856204
-899220.6415516987,-3883442.851455123
-893935.0535745941,-3883941.617483853
-897080.6939614313,-3884746.92567693
-898952.9192123965,-3885260.668618027
-896373.554921293,-3882672.549667096
-900096.5733225204,-3883854.2998910155
-900532.932686315,-3884039.1131661264
-895404.7334539547,-3882777.1294553466
-899787.6175966777,-3882852.4579420323
-899696.6044397732,-3884799.8712572865
-897451.9373919652,-3884830.80576199
-898968.3825523815,-3885214.291595309
-898749.3339186664,-3884434.139118592
-898295.9217339783,-3884383.1067314916
-899187.702869981,-3884420.560157895
-899271.4033033606,-3883378.3230197593
-904114.6729128357,-3883074.493249069
-905059.5890211863,-3887925.5755088995
-897904.4867623753,-3883215.0220971266
-899644.9685171644,-3883109.0190797206
-898260.7724773794,-3884251.656520852
-899166.4976469477,-3883488.520871239
-898595.141044993,-3887358.357687326
-900295.8159686438,-3884253.008089438
-905820.7911896146,-3883819.962766353
-901650.7334351154,-3884662.345807512
-899708.8887122673,-3881989.0911248988
-899296.7779043828,-3884444.9675996094
-907870.5046719857,-3884832.0425141393
-897878.6281972454,-3883383.8194296863
-898251.0286567173,-3882097.9484732696
-899634.4858111405,-3883396.756599022
